ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Cooling Capacity (Btu/hr),Type,Reverse Cycle,Casement Window,Product Class,Variable Speed Compressor,Energy Efficiency Ratio (EER),Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier
2335101,Friedrich,KCL28A30A,,28000,Window,No,None,"5b. Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",,,9.9,10,2121,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCL28A30A_03222019202653_6413719
2335104,Friedrich,KCM14A10A,,13800,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,862,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCM14A10A_03222019204731_7651207
2335105,Friedrich,KCM18A30A,,20000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1456,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCM18A30A_03222019210112_8472197
2335108,Friedrich,KCM21A30A,,21500,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1566,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCM21A30A_03222019210945_8985141
2335123,Friedrich,KCQ06A10A,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCQ06A10A_03222019212907_0147914
2335124,Friedrich,KCQ08A10A,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCQ08A10A_03242019160300_3380357
2335129,Friedrich,KCS08A10A,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCS08A10A_03252019004656_4816130
2335130,Friedrich,KCS10A10A,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCS10A10A_03252019014020_8020152
2335138,Friedrich,KCS12A10A,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCS12A10A_03252019141244_3164820
2335155,Friedrich,KCS12A30A,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KCS12A30A_03252019155619_9379244
2335156,Friedrich,KES12A3A-A,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KES12A3A-A_03252019155744_9464421
2335158,Friedrich,KES16A33A-A,,15700,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,10.7,0,1100,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KES16A33A-A_03252019163709_1829531
2335159,Friedrich,KHL24A35A,,24000,Window,Yes,None,"13. With reverse cycle, with louvered sides, and 20,000 Btu/h or more",,,10.2,10,1765,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KHL24A35A_03252019170149_3309403
2335160,Friedrich,KHM18A34A,,17500,Window,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",,,10.8,10,1215,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KHM18A34A_03252019171229_3949822
2335161,Friedrich,KHS10A10A,,10000,Window,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",,,10.8,10,694,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KHS10A10A_03252019172833_4913856
2335162,Friedrich,KHS12A33A,,12000,Window,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",,,10.8,10,833,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_KHS12A33A_03252019173656_5416935
2253526,Friedrich,SL24N30C,,24000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1748,No,,,,01/15/2016,11/25/2015,"United States, Canada",ES_31705_SL24N30C_11252015064120_3680355
2253527,Friedrich,SL28N30C,,28000,Window,No,None,"5b. Without reverse cycle, with louvered sides, and 28,000 Btu/h or more",,,9.9,10,2121,No,,,,12/01/2015,11/25/2015,"United States, Canada",ES_31705_SL28N30C_11252015064135_3695663
2258001,Friedrich,SM14N10,,13700,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,856,No,,,,02/01/2016,02/05/2016,"United States, Canada",ES_31705_SM14N10_02062016033159_9519392
2253528,Friedrich,SM14N30,,13800,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,862,No,,,,02/15/2016,11/25/2015,"United States, Canada",ES_31705_SM14N30_11252015064153_3713478
2291422,Friedrich,SM18N30C,,20000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1456,No,,,,03/16/2017,02/24/2017,"United States, Canada",ES_31705_SM18N30C_02242017222336_5016929
2291421,Friedrich,SM21N30E,,21200,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1544,No,,,,03/23/2017,02/24/2017,"United States, Canada",ES_31705_SM21N30E_02242017221631_4591450
2257994,Friedrich,SQ06N10C,,5800,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,360,No,,,,02/01/2016,02/05/2016,"United States, Canada",ES_31705_SQ06N10C_02062016033216_9536222
2257993,Friedrich,SQ08N10D,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,02/01/2016,02/05/2016,"United States, Canada",ES_31705_SQ08N10D_02062016033229_9549725
2253529,Friedrich,SS08N10C,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,01/15/2016,11/25/2015,"United States, Canada",ES_31705_SS08N10C_11252015064215_3735251
2253530,Friedrich,SS10N10C,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,04/15/2016,11/25/2015,"United States, Canada",ES_31705_SS10N10C_11252015064228_3748407
2257999,Friedrich,SS12N10C,,11900,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,744,No,,,,02/01/2016,02/05/2016,"United States, Canada",ES_31705_SS12N10C_02062016033246_9566519
2253531,Friedrich,SS12N30C,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,02/15/2016,11/25/2015,"United States, Canada",ES_31705_SS12N30C_11252015064241_3761358
2256389,Friedrich,US08D10C,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,12/15/2015,01/08/2016,"United States, Canada",ES_31705_US08D10C_01112016082511_0711865
2286973,Friedrich,US08D10C-A,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,01/30/2017,12/22/2016,"United States, Canada",ES_31705_US08D10C-A_12262016115212_3132974
2257824,Friedrich,US10D10C,,9800,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,693,No,,,,01/30/2016,02/03/2016,"United States, Canada",ES_31705_US10D10C_02042016075111_2271139
2286971,Friedrich,US10D10C-A,,9800,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,693,No,,,,01/30/2017,12/22/2016,"United States, Canada",ES_31705_US10D10C-A_12262016115224_3144769
2257822,Friedrich,US10D30C,,9800,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,693,No,,,,01/30/2016,02/03/2016,"United States, Canada",ES_31705_US10D30C_02042016075132_2292854
2286968,Friedrich,US10D30C-A(208V),,9500,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,672,No,,,,01/30/2017,12/22/2016,"United States, Canada",ES_31705_US10D30C-A(208V)_12262016115238_3158430
2286969,Friedrich,US10D30C-A(230V),,9800,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,693,No,,,,01/30/2017,12/22/2016,"United States, Canada",ES_31705_US10D30C-A(230V)_12262016115251_3171786
2257998,Friedrich,US12D10C,,11800,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,843,No,,,,01/30/2016,02/05/2016,"United States, Canada",ES_31705_US12D10C_02062016033348_9628201
2286965,Friedrich,US12D10C-A,,11800,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,843,No,,,,01/30/2017,12/22/2016,"United States, Canada",ES_31705_US12D10C-A_12262016115302_3182867
2257996,Friedrich,US12D30C,,11800,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,843,No,,,,01/30/2016,02/05/2016,"United States, Canada",ES_31705_US12D30C_02062016033412_9652967
2286962,Friedrich,US12D30C-A(208V),,11500,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,821,No,,,,01/30/2017,12/22/2016,"United States, Canada",ES_31705_US12D30C-A(208V)_12262016115331_3211268
2286963,Friedrich,US12D30C-A(230V),,11800,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,10.5,11,843,No,,,,01/30/2017,12/22/2016,"United States, Canada",ES_31705_US12D30C-A(230V)_12262016115342_3222515
2335163,Friedrich,WCT08A10A,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_WCT08A10A_03252019174425_5865788
2335165,Friedrich,WCT10A10,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_WCT10A10_03252019201056_4656154
2335166,Friedrich,WCT10A30A,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_WCT10A30A_03252019203328_6008800
2335167,Friedrich,WET10A33A-A,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_WET10A33A-A_03252019203343_6023483
2335188,Friedrich,WET12A33A-A,,12000,Through the Wall,No,None,"8b. Without reverse cycle, without louvered sides, and 11,000 to 13,999 Btu/h",,,9.5,0,947,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_WET12A33A-A_03252019210952_8192202
2335191,Friedrich,WET16A33A-A,,15400,Through the Wall,No,None,"9. Without reverse cycle, without louvered sides, and 14,000 to 19,999 Btu/h",,,9.3,0,1242,No,,,,03/15/2019,03/22/2019,"United States, Canada",ES_31705_WET16A33A-A_03252019211451_8491616
2253532,Friedrich,WS08D10A,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,01/15/2016,11/25/2015,"United States, Canada",ES_31705_WS08D10A_11252015064253_3773526
2319538,Friedrich,WS10D10B-A,,9800,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,693,No,,,,01/01/2018,05/09/2018,"United States, Canada",ES_31705_WS10D10B-A_05092018220207_3327478
2253533,Friedrich,WS10D30A,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,03/01/2016,11/25/2015,"United States, Canada",ES_31705_WS10D30A_11252015064346_3826956
2253534,Friedrich,YL24N35C,,24000,Window,Yes,None,"13. With reverse cycle, with louvered sides, and 20,000 Btu/h or more",,,10.2,10,1765,No,,,,01/15/2016,11/25/2015,"United States, Canada",ES_31705_YL24N35C_11252015064357_3837679
2316351,Friedrich,YL24N35D-A,,24300,Window,Yes,None,"13. With reverse cycle, with louvered sides, and 20,000 Btu/h or more",,,10.4,12,1752,No,,,,01/01/2018,04/02/2018,"United States, Canada",ES_31705_YL24N35D-A_04022018180811_2491213
2258000,Friedrich,YM18N34C,,18000,Window,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",,,10.8,10,1250,No,,,,02/01/2016,02/05/2016,"United States, Canada",ES_31705_YM18N34C_02062016033302_9582016
2253535,Friedrich,YS10N10C,,10000,Window,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",,,10.8,10,694,No,,,,12/01/2015,11/25/2015,"United States, Canada",ES_31705_YS10N10C_11252015064410_3850385
2253536,Friedrich,YS12N33C,,12000,Window,Yes,None,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",,,11,12,818,No,,,,02/15/2016,11/25/2015,"United States, Canada",ES_31705_YS12N33C_11252015064420_3860853
2251274,Frigidaire,FFRE0533S1,",FFRE0533S1E,; ,FFRE05W3S1,",5000,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,310,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_1021080_FFRE0533S1_10232015144826_5782586
2306773,Frigidaire,FFRE0533U1E,",FFRE0533U1,",5200,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",,,12.1,10,322,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE0533U1E_11242017102401_9041261
2328406,Frigidaire,FFRE053WA1,,5000,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,,12.1,10,310,No,,,,10/25/2018,10/18/2018,"United States, Canada",ES_1021080_FFRE053WA1_10232018042456_70202380
2328407,Frigidaire,FFRE053WAE,,5000,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,,12.1,10,310,No,,,,10/25/2018,10/18/2018,"United States, Canada",ES_1021080_FFRE053WAE_10232018042456_70202380
2328328,Frigidaire,FFRE053ZA1,,5200,Window,No,None,"1. Without reverse cycle, with louvered sides, and less than 6,000 Btu/h",No,,12.1,10,322,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1021080_FFRE053ZA1_10232018124440_70199136
2251275,Frigidaire,FFRE0633S1,",FFRE0633S1E,; ,FFRE06L3S1,; ,FFRE06W3S1,",6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_1021080_FFRE0633S1_10232015145058_908166
2306791,Frigidaire,FFRE0633U1E,",FFRE0633U1,",6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",,,12.1,10,372,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE0633U1E_11242017102428_9068895
2328408,Frigidaire,FFRE063WA1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE063WA1_10232018042456_70202380
2328409,Frigidaire,FFRE063WAE,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE063WAE_10232018042456_70202380
2328329,Frigidaire,FFRE063ZA1,,6000,Window,No,None,"2. Without reverse cycle, with louvered sides, and 6,000 to 7,999 Btu/h",No,,12.1,10,372,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1021080_FFRE063ZA1_10232018124440_70199136
2251276,Frigidaire,FFRE0833S1,",FFRE0833S1E,; ,FFRE08L3S1,; ,FFRE08W3S1,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_1021080_FFRE0833S1_10232015145312_8341485
2306774,Frigidaire,FFRE0833U1E,",FFRE0833U1,",8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,500,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE0833U1E_11242017102448_9088551
2328410,Frigidaire,FFRE083WA1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE083WA1_10232018042456_70202380
2328411,Frigidaire,FFRE083WAE,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE083WAE_10232018042456_70202380
2328330,Frigidaire,FFRE083ZA1,,8000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,500,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1021080_FFRE083ZA1_10232018124440_70199136
2251277,Frigidaire,FFRE1033S1,",FFRE1033S1A,; ,FFRE1033S1E,; ,FFRE10L3S1,; ,FFRE10W3S1,; ,FGRC1044T1,; ,FGRC1044T1E,",10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,625,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_1021080_FFRE1033S1_10232015145641_4173547
2306771,Frigidaire,FFRE1033U1E,",FFRE1033U1,",10200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,638,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE1033U1E_11242017102502_9102509
2328412,Frigidaire,FFRE103WA1,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE103WA1_10232018042456_70202380
2328413,Frigidaire,FFRE103WAE,,10000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,625,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE103WAE_10232018042456_70202380
2328331,Frigidaire,FFRE103ZA1,,10200,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,638,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_11021080_FFRE103ZA1_10232018124440_70199136
2251278,Frigidaire,FFRE1233S1,",FFRE1233S1A,; ,FFRE1233S1E,; ,FFRE12L3S1,; ,FFRE12W3S1,; ,FGRC1244T1,; ,FGRC1244T1E,",12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,750,No,,,,10/19/2015,10/19/2015,"United States, Canada",ES_1021080_FFRE1233S1_10232015145833_5795556
2306792,Frigidaire,FFRE1233U1E,",FFRE1233U1,",12100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",,,12,10,756,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE1233U1E_11242017102521_9121763
2328414,Frigidaire,FFRE123WA1,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE123WA1_10232018042456_70202380
2328415,Frigidaire,FFRE123WAE,,12000,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,750,No,,,,10/25/2018,09/30/2018,"United States, Canada",ES_1021080_FFRE123WAE_10232018042456_70202380
2328332,Frigidaire,FFRE123ZA1,,12100,Window,No,None,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",No,,12,10,756,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1021080_FFRE123ZA1_10232018124440_70199136
2251259,Frigidaire,FFRE1533S1,",FFRE1533S1E,; ,FFRE15L3S1,",15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,960,No,,,,10/26/2015,10/27/2015,United States,ES_1021080_FFRE1533S1_10262015154007_7681848
2306785,Frigidaire,FFRE1533U1E,",FFRE1533U1,",15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,953,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE1533U1E_11242017102534_9134567
2332543,Frigidaire,FFRE153WA1,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.8,10,960,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FFRE153WA1_01072019010705_70211114
2332544,Frigidaire,FFRE153WAE,,15100,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.8,10,960,No,,,,01/01/2019,11/30/2018,"United States, Canada",ES_1021080_FFRE153WAE_01072019010705_70211114
2328333,Frigidaire,FFRE153ZA1,,15000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",No,,11.8,10,953,No,,,,11/01/2018,10/17/2018,"United States, Canada",ES_1021080_FFRE153ZA1_10232018124440_70199136
2251266,Frigidaire,FFRE1833S2,",FFRE1833S2E,; ,FFRE18L3S2,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,10/26/2015,10/27/2015,United States,ES_1021080_FFRE1833S2_10262015154919_6064264
2306780,Frigidaire,FFRE1833U2E,",FFRE1833U2,",18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE1833U2E_11242017102547_9147622
2332147,Frigidaire,FFRE183WAE,,18000,Window,No,None,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",,,11.8,10,1144,No,,,,12/27/2018,12/28/2018,"United States, Canada",ES_1021080_FFRE183WAE_12282018034642_8802730
2251267,Frigidaire,FFRE2233S2,",FFRE2233S2E,",22000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1602,No,,,,10/26/2015,10/27/2015,United States,ES_1021080_FFRE2233S2_10262015160150_2154962
2306790,Frigidaire,FFRE2233U2E,",FFRE2233U2,",22000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1602,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE2233U2E_11242017102602_9162738
2332148,Frigidaire,FFRE223WAE,,22000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1602,No,,,,12/27/2018,12/28/2018,"United States, Canada",ES_1021080_FFRE223WAE_12282018034659_8819685
2251268,Frigidaire,FFRE2533S2,",FFRE2533S2E,; ,FFRE25L3S2,",25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,10/26/2015,10/27/2015,United States,ES_1021080_FFRE2533S2_10262015160826_5894433
2306781,Frigidaire,FFRE2533U2E,",FFRE2533U2,",25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,11/15/2017,11/24/2017,"United States, Canada",ES_1021080_FFRE2533U2E_11242017102616_9176181
2332149,Frigidaire,FFRE253WAE,,25000,Window,No,None,"5a. Without reverse cycle, with louvered sides, and 20,000 to 27,999 Btu/h",,,10.3,10,1820,No,,,,12/27/2018,12/28/2018,"United States, Canada",ES_1021080_FFRE253WAE_12282018034716_8836892
2251269,Frigidaire,FFTA0833S1,",FFTA083WA1,",8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,10/26/2015,10/26/2015,"United States, Canada",ES_1021080_FFTA0833S1_10262015161152_9118615
2307904,Frigidaire,FFTA0833U1,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1021080_FFTA0833U1_12152017122936_0976871
2333855,Frigidaire,FFTA083WA1,,8000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,566,No,,,,02/22/2019,02/22/2019,"United States, Canada",ES_1021080_FFTA083WA1_02222019073008_0608464
2251270,Frigidaire,FFTA1033S1,",FFTA103WA1,",10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,10/19/2015,10/27/2015,"United States, Canada",ES_1021080_FFTA1033S1_10262015161520_2370111
2251272,Frigidaire,FFTA1033S2,",FFTA103WA2,",10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,10/26/2015,10/27/2015,"United States, Canada",ES_1021080_FFTA1033S2_10262015162310_1397973
2307906,Frigidaire,FFTA1033U1,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1021080_FFTA1033U1_12152017122953_0993195
2307912,Frigidaire,FFTA1033U2,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,12/01/2017,12/15/2017,"United States, Canada",ES_1021080_FFTA1033U2_12152017123014_1014633
2333857,Frigidaire,FFTA103WA1,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,02/22/2019,02/22/2019,"United States, Canada",ES_1021080_FFTA103WA1_02222019073149_0709169
2333856,Frigidaire,FFTA103WA2,,10000,Through the Wall,No,None,"8a. Without reverse cycle, without louvered sides, and 8,000 to 10,999 Btu/h",,,10.6,10,708,No,,,,02/22/2019,02/22/2019,"United States, Canada",ES_1021080_FFTA103WA2_02222019073135_0695447
